province,naics_3digit,year,emissions,export_value,carbon_intensity,eite,us_industry,treatment,carbon_price,wti_usd_per_bbl,wcs_usd_per_bbl,differential_usd_per_bbl,log_wti,wcs_discount,Oil and gas extraction,Petroleum and coal products,Chemical products,Primary metals,Nonmetallic mineral products,Manufacturing,Mining,Utilities,"Agriculture, forestry, fishing, and hunting",emissions_intensity,log_intensity,log_us_oil_and_gas_extraction,log_us_petroleum_and_coal_products,log_us_chemical_products,log_us_primary_metals,log_us_nonmetallic_mineral_products,log_us_manufacturing,log_us_mining,log_us_utilities
Alberta,322,2015,641244.4362400001,1119837.0,0.5726230123128879,0,Manufacturing,1,15.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.5726230123128879,-0.5575276979659087,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Alberta,322,2016,654631.0719,1335264.0,0.49026340251778655,0,Manufacturing,1,20.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.49026340251778655,-0.7128124761502709,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Alberta,322,2017,754744.91702,1457633.0,0.5177880282756238,0,Manufacturing,1,30.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.5177880282756238,-0.6581893322957807,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Alberta,322,2018,670205.6204199999,1688401.0,0.39694694590894164,0,Manufacturing,1,30.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.39694694590894164,-0.9239526447341972,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Alberta,322,2019,907279.42619,1275598.0,0.7112581128139812,0,Manufacturing,1,30.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.7112581128139812,-0.3407198871898038,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Alberta,322,2020,638392.5446,1155971.0,0.5522565398262135,0,Manufacturing,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.5522565398262135,-0.5937425946040635,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Alberta,322,2021,722528.1915,1437874.0,0.5024975703709069,0,Manufacturing,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.5024975703709069,-0.6881644741433676,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Alberta,322,2022,756514.2000000001,1833974.0,0.41249995910497506,0,Manufacturing,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.41249995910497506,-0.8855191723468607,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Alberta,322,2023,746009.4125999999,1599731.0,0.466334285326429,0,Manufacturing,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.466334285326429,-0.7628525515434704,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Alberta,324,2007,3304577.319,1288198.0,2.565271269632025,1,Petroleum and coal products,1,15.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,2.565271269632025,0.9420642311718752,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Alberta,324,2008,2855964.46,3741414.0,0.7633382619510262,1,Petroleum and coal products,1,15.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.7633382619510262,-0.27005401441840476,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Alberta,324,2009,2639154.40207,2232949.0,1.181914321405826,1,Petroleum and coal products,1,15.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,1.181914321405826,0.16713543023637817,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Alberta,324,2010,4027512.11469,203638.0,19.77780234862954,1,Petroleum and coal products,1,15.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,19.77780234862954,2.9845602153015314,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Alberta,324,2011,4039147.58204,1472665.0,2.7427470484035794,1,Petroleum and coal products,1,15.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,2.7427470484035794,1.0089599905699855,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Alberta,324,2012,3718651.6,1607664.0,2.313077608255013,1,Petroleum and coal products,1,15.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,2.313077608255013,0.8385789357581842,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Alberta,324,2013,3675707.8669,1962533.0,1.8729406674425995,1,Petroleum and coal products,1,15.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,1.8729406674425995,0.6275097451399101,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Alberta,324,2014,3889508.22377,3566443.0,1.0905847152944572,1,Petroleum and coal products,1,15.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,1.0905847152944572,0.08671398846063014,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Alberta,324,2015,3924918.9346000003,2337672.0,1.678986159990932,1,Petroleum and coal products,1,15.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,1.678986159990932,0.5181901350542424,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Alberta,324,2016,979351.0367,830282.0,1.1795402486129056,1,Petroleum and coal products,1,20.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,1.1795402486129056,0.165124742736479,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Alberta,324,2017,2456443.58631,586037.0,4.191618594569641,1,Petroleum and coal products,1,30.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,4.191618594569641,1.4330869587595974,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Alberta,324,2018,2664304.68097,1810830.0,1.471316844192182,1,Petroleum and coal products,1,30.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,1.471316844192182,0.38615781216583567,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Alberta,324,2019,3132134.4074999997,1334234.0,2.347515059200749,1,Petroleum and coal products,1,30.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,2.347515059200749,0.8533573470746992,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Alberta,324,2020,3403071.9903700002,1064822.0,3.195906912485659,1,Petroleum and coal products,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,3.195906912485659,1.1618709012237989,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Alberta,324,2021,3296000.96229,2629130.0,1.253647009576836,1,Petroleum and coal products,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,1.253647009576836,0.22605691101902017,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Alberta,324,2022,2525924.68936,4876231.0,0.5180075942586564,1,Petroleum and coal products,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.5180075942586564,-0.6577653760991246,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Alberta,324,2023,3167058.93044,3920605.0,0.8077985235541943,1,Petroleum and coal products,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.8077985235541943,-0.21344260359131792,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Alberta,325,2007,1747993.1914000001,6993117.0,0.2499590942636524,1,Chemical products,1,15.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.2499590942636524,-1.3864579974529756,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Alberta,325,2008,3038931.9028999996,8535589.0,0.35603072065672836,1,Chemical products,1,15.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.35603072065672836,-1.0327382578736437,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Alberta,325,2009,5914404.05274,6016668.0,0.9830032258284847,1,Chemical products,1,15.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.9830032258284847,-0.01714287722439909,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Alberta,325,2010,5900277.49122,6504772.0,0.9070690704023282,1,Chemical products,1,15.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.9070690704023282,-0.09753667917293586,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Alberta,325,2011,6328531.0876,7821935.0,0.8090748756668511,1,Chemical products,1,15.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.8090748756668511,-0.21186381284815997,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Alberta,325,2012,6213490.20587,7958478.0,0.7807385037527551,1,Chemical products,1,15.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.7807385037527551,-0.2475150075475878,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Alberta,325,2013,6496704.020459999,7323082.0,0.8871543457330003,1,Chemical products,1,15.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.8871543457330003,-0.11973630309216707,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Alberta,325,2014,5325362.42071,8011885.0,0.6646828331546615,1,Chemical products,1,15.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.6646828331546615,-0.4084452947241627,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Alberta,325,2015,6486205.1095900005,8939918.0,0.7255329533883057,1,Chemical products,1,15.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.7255329533883057,-0.3208487860652961,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Alberta,325,2016,6761034.85137,8689744.0,0.7780476445991069,1,Chemical products,1,20.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.7780476445991069,-0.25096751683421775,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Alberta,325,2017,6861134.34219,8950307.0,0.7665808940619839,1,Chemical products,1,30.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.7665808940619839,-0.2658150493021945,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Alberta,325,2018,8231065.50366,9259836.0,0.8888997066102586,1,Chemical products,1,30.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.8888997066102586,-0.11777086579389556,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Alberta,325,2019,8046025.62402,7880309.0,1.0210292038064723,1,Chemical products,1,30.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,1.0210292038064723,0.02081114191398786,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Alberta,325,2020,8111165.406780001,6859051.0,1.1825492195318008,1,Chemical products,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,1.1825492195318008,0.167672463800433,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Alberta,325,2021,7620722.11194,10251997.0,0.7433402596527542,1,Chemical products,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.7433402596527542,-0.29660138532099045,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Alberta,325,2022,7745323.93927,10953448.0,0.7071128597378006,1,Chemical products,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.7071128597378006,-0.34656499394729956,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Alberta,325,2023,7468810.105529999,9977755.0,0.7485461514668631,1,Chemical products,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.7485461514668631,-0.2896224184169042,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
